date,precipitation,precipitation_normal
19780509,17.91,22.13
19780510,18.08,22.23
19780511,18.31,22.32
19780512,18.65,22.42
19780513,18.93,22.51
19780514,20.03,22.60
19780515,20.82,22.69
19780516,20.85,22.78
19780517,20.85,22.88
19780518,20.85,22.96
19780519,20.85,23.05
19780520,20.85,23.14
19780521,20.85,23.23
19780522,20.85,23.32
19780523,20.86,23.41
19780524,20.90,23.50
19780525,21.00,23.59
19780526,21.00,23.68
19780527,21.37,23.77
19780528,21.46,23.86
19780529,21.47,23.95
19780530,21.47,24.03
19780531,21.47,24.12
19780601,21.47,24.21
19780602,21.47,24.30
19780603,21.47,24.38
19780604,21.47,24.46
19780605,21.47,24.54
19780606,21.47,24.62
19780607,21.47,24.69
19780608,21.47,24.76
19780609,21.59,24.84
19780610,21.76,24.91
19780611,21.79,24.98
19780612,21.79,25.05
19780613,22.33,25.12
19780614,22.46,25.18
19780615,22.92,25.25
19780616,22.92,25.32
19780617,22.92,25.38
19780618,22.92,25.44
19780619,22.92,25.50
19780620,22.92,25.55
19780621,22.92,25.61
19780622,22.92,25.65
19780623,22.96,25.70
19780624,22.98,25.74
19780625,22.98,25.78
19780626,22.98,25.82
19780627,22.98,25.86
19780628,22.98,25.89
19780629,22.98,25.93
19780630,22.98,25.96
19780701,23.09,25.98
19780702,23.30,26.01
19780703,23.44,26.03
19780704,23.51,26.05
19780705,23.51,26.07
19780706,23.51,26.09
19780707,23.51,26.11
19780708,23.51,26.13
19780709,23.51,26.15
19780710,23.51,26.17
19780711,23.51,26.18
19780712,23.51,26.20
19780713,23.51,26.21
19780714,23.51,26.22
19780715,23.52,26.23
19780716,24.00,26.24
19780717,24.00,26.25
19780718,24.00,26.26
19780719,24.00,26.27
19780720,24.00,26.28
19780721,24.00,26.29
19780722,24.00,26.30
19780723,24.00,26.31
19780724,24.00,26.32
19780725,24.00,26.33
19780726,24.00,26.34
19780727,24.03,26.34
19780728,24.03,26.35
19780729,24.03,26.36
19780730,24.03,26.37
19780731,24.03,26.38
19780801,24.03,26.39
19780802,24.03,26.40
19780803,24.03,26.41
19780804,24.03,26.42
19780805,24.03,26.43
19780806,24.03,26.44
19780807,24.03,26.45
19780808,24.03,26.46
19780809,24.03,26.47
19780810,24.03,26.49
19780811,24.03,26.50
19780812,24.13,26.52
19780813,24.66,26.53
19780814,24.66,26.55
19780815,25.39,26.56
19780816,25.54,26.58
19780817,25.82,26.60
19780818,25.82,26.62
19780819,25.91,26.63
19780820,26.37,26.65
19780821,26.82,26.67
19780822,27.15,26.69
19780823,27.27,26.71
19780824,27.41,26.73
19780825,27.74,26.76
19780826,27.90,26.78
19780827,27.90,26.81
19780828,27.90,26.83
19780829,27.90,26.86
19780830,27.90,26.88
19780831,27.90,26.91
19780901,27.90,26.94
19780902,27.90,26.97
19780903,27.90,27.00
19780904,28.36,27.04
19780905,28.71,27.08
19780906,28.84,27.13
19780907,29.00,27.17
19780908,29.42,27.21
19780909,29.94,27.25
19780910,30.25,27.30
19780911,30.79,27.34
19780912,30.80,27.39
19780913,30.83,27.44
19780914,31.04,27.49
19780915,31.05,27.54
19780916,31.05,27.59
19780917,31.15,27.65
19780918,31.17,27.71
19780919,31.17,27.78
19780920,31.17,27.84
19780921,31.23,27.90
19780922,31.23,27.97
19780923,31.23,28.04
19780924,31.23,28.10
19780925,31.23,28.17
19780926,31.23,28.24
19780927,31.23,28.32
19780928,31.23,28.40
19780929,31.23,28.48
19780930,31.23,28.57
19781001,31.33,28.66
19781002,31.33,28.76
19781003,31.33,28.85
19781004,31.33,28.94
19781005,31.33,29.04
19781006,31.33,29.14
19781007,31.33,29.24
19781008,31.33,29.35
19781009,31.33,29.46
19781010,31.33,29.57
19781011,31.33,29.68
19781012,31.33,29.80
19781013,31.33,29.92
19781014,31.33,30.05
19781015,31.33,30.18
19781016,31.33,30.31
19781017,31.33,30.44
19781018,31.33,30.59
19781019,31.33,30.73
19781020,31.33,30.88
19781021,31.65,31.03
19781022,31.65,31.19
19781023,31.65,31.35
19781024,31.69,31.52
19781025,31.69,31.70
19781026,31.69,31.87
19781027,31.69,32.04
19781028,31.69,32.22
19781029,32.31,32.40
19781030,32.51,32.58
19781031,32.51,32.76
19781101,32.51,32.94
19781102,32.51,33.13
19781103,32.65,33.32
19781104,33.12,33.51
19781105,33.12,33.72
19781106,33.12,33.93
19781107,33.12,34.14
19781108,33.50,34.37
19781109,33.53,34.59
19781110,33.53,34.82
19781111,33.53,35.06
19781112,33.53,35.30
19781113,33.53,35.54
19781114,33.53,35.78
19781115,33.53,36.02
19781116,33.59,36.26
19781117,33.74,36.50
19781118,33.77,36.75
19781119,34.96,36.99
19781120,35.58,37.24
19781121,35.58,37.49
19781122,35.58,37.73
19781123,35.58,37.97
19781124,35.58,38.22
19781125,35.58,38.46
19781126,35.58,38.71
19781127,35.58,38.97
19781128,35.89,39.22
19781129,36.65,39.48
19781130,36.96,39.74
19781201,37.66,40.00
19781202,37.67,40.26
19781203,37.69,40.52
19781204,38.49,40.78
19781205,39.12,41.02
19781206,39.15,41.27
19781207,39.15,41.53
19781208,39.15,41.78
19781209,39.36,42.02
19781210,39.37,42.26
19781211,40.41,42.49
19781212,40.43,42.73
19781213,40.43,42.96
19781214,40.45,43.20
19781215,40.62,43.44
19781216,40.62,43.68
19781217,40.67,43.92
19781218,40.75,44.15
19781219,40.77,44.39
19781220,40.77,44.64
19781221,41.31,44.88
19781222,41.31,45.12
19781223,41.35,45.35
19781224,41.37,45.59
19781225,41.37,45.82
19781226,41.37,46.06
19781227,41.37,46.29
19781228,41.37,46.52
19781229,41.37,46.74
19781230,41.37,46.97
19781231,41.55,47.20
19790101,0.00,0.22
19790102,0.00,0.44
19790103,0.00,0.67
19790104,T,0.90
19790105,0.10,1.13
19790106,0.10,1.35
19790107,0.10,1.59
19790108,0.10,1.81
19790109,0.17,2.04
19790110,1.38,2.27
19790111,1.71,2.50
19790112,1.77,2.72
19790113,1.80,2.94
19790114,2.12,3.16
19790115,2.12,3.37
19790116,2.12,3.59
19790117,2.12,3.81
19790118,2.12,4.02
19790119,2.15,4.23
19790120,2.24,4.45
19790121,2.38,4.66
19790122,2.38,4.87
19790123,2.38,5.08
19790124,2.46,5.29
19790125,2.66,5.50
19790126,2.66,5.71
19790127,2.91,5.92
19790128,3.03,6.12
19790129,3.06,6.31
19790130,3.06,6.51
19790131,3.06,6.70
19790201,3.06,6.89
19790202,3.06,7.07
19790203,3.12,7.24
19790204,3.42,7.42
19790205,3.76,7.60
19790206,4.01,7.78
19790207,5.19,7.96
19790208,5.25,8.14
19790209,5.38,8.31
19790210,5.58,8.50
19790211,6.50,8.68
19790212,6.82,8.85
19790213,7.22,9.03
19790214,7.24,9.20
19790215,7.24,9.37
19790216,7.52,9.55
19790217,8.11,9.72
19790218,8.43,9.90
19790219,8.76,10.08
19790220,8.76,10.26
19790221,8.96,10.43
19790222,8.96,10.60
19790223,9.75,10.77
19790224,10.00,10.94
19790225,10.30,11.11
19790226,10.65,11.29
19790227,11.07,11.46
19790228,11.16,11.64
19790301,11.47,11.83
19790302,11.48,12.02
19790303,11.79,12.21
19790304,11.95,12.40
19790305,12.74,12.58
19790306,12.74,12.76
19790307,12.88,12.94
19790308,12.88,13.12
19790309,12.88,13.31
19790310,12.88,13.49
19790311,12.88,13.66
19790312,12.88,13.84
19790313,12.88,14.02
19790314,12.88,14.20
19790315,13.21,14.38
19790316,13.37,14.56
19790317,13.44,14.73
19790318,13.46,14.91
19790319,13.46,15.08
19790320,13.46,15.25
19790321,13.46,15.41
19790322,13.46,15.58
19790323,13.46,15.75
19790324,13.46,15.91
19790325,13.46,16.08
19790326,13.53,16.25
19790327,13.79,16.42
19790328,14.07,16.60
19790329,14.09,16.76
19790330,14.11,16.93
19790331,14.13,17.09
19790401,14.37,17.25
19790402,14.43,17.42
19790403,14.44,17.58
19790404,14.44,17.74
19790405,14.44,17.90
19790406,14.74,18.06
19790407,14.79,18.21
19790408,14.79,18.36
19790409,15.12,18.51
19790410,15.26,18.66
19790411,15.51,18.81
19790412,15.59,18.96
19790413,16.09,19.10
19790414,16.16,19.24
19790415,16.21,19.38
19790416,16.31,19.52
19790417,16.75,19.66
19790418,16.97,19.79
19790419,17.10,19.93
19790420,17.10,20.06
19790421,17.10,20.20
19790422,17.10,20.33
19790423,17.41,20.45
19790424,17.65,20.57
19790425,17.65,20.69
19790426,17.65,20.80
19790427,17.67,20.92
19790428,17.80,21.03
19790429,17.80,21.14
19790430,17.80,21.24
19790501,17.80,21.34
19790502,17.80,21.43
19790503,17.80,21.53
19790504,17.99,21.63
19790505,18.71,21.73
19790506,19.06,21.83
19790507,19.39,21.93
19790508,20.00,22.04
19790509,20.08,22.13
19790510,20.09,22.23
19790511,20.09,22.32
19790512,20.09,22.42
19790513,20.09,22.51
19790514,20.09,22.60
19790515,20.09,22.69
19790516,20.09,22.78
19790517,20.09,22.88
19790518,20.09,22.96
19790519,20.09,23.05
19790520,20.09,23.14
19790521,20.09,23.23
19790522,20.09,23.32
19790523,20.09,23.41
19790524,20.09,23.50
19790525,20.09,23.59
19790526,20.09,23.68
19790527,20.09,23.77
19790528,20.09,23.86
19790529,20.24,23.95
19790530,20.24,24.03
19790531,20.24,24.12
19790601,20.24,24.21
19790602,20.24,24.30
19790603,20.24,24.38
19790604,20.24,24.46
19790605,20.26,24.54
19790606,20.26,24.62
19790607,20.26,24.69
19790608,20.26,24.76
19790609,20.26,24.84
19790610,20.26,24.91
19790611,20.26,24.98
19790612,20.26,25.05
19790613,20.26,25.12
19790614,20.26,25.18
19790615,20.26,25.25
19790616,20.33,25.32
19790617,20.83,25.38
19790618,21.06,25.44
19790619,21.06,25.50
19790620,21.06,25.55
19790621,21.06,25.61
19790622,21.06,25.65
19790623,21.06,25.70
19790624,21.06,25.74
19790625,21.06,25.78
19790626,21.06,25.82
19790627,21.06,25.86
19790628,21.06,25.89
19790629,21.06,25.93
19790630,21.06,25.96
19790701,21.40,25.98
19790702,21.42,26.01
19790703,21.42,26.03
19790704,21.42,26.05
19790705,21.42,26.07
19790706,21.42,26.09
19790707,21.42,26.11
19790708,21.42,26.13
19790709,21.42,26.15
19790710,21.48,26.17
19790711,21.48,26.18
19790712,21.48,26.20
19790713,21.48,26.21
19790714,21.48,26.22
19790715,21.48,26.23
19790716,21.48,26.24
19790717,21.48,26.25
19790718,21.48,26.26
19790719,21.48,26.27
19790720,21.48,26.28
19790721,21.48,26.29
19790722,21.48,26.30
19790723,21.48,26.31
19790724,21.48,26.32
19790725,21.48,26.33
19790726,21.48,26.34
19790727,21.48,26.34
19790728,21.49,26.35
19790729,21.49,26.36
19790730,21.49,26.37
19790731,21.49,26.38
19790801,21.49,26.39
19790802,21.49,26.40
19790803,21.49,26.41
19790804,21.49,26.42
19790805,21.49,26.43
19790806,21.49,26.44
19790807,21.49,26.45
19790808,21.49,26.46
19790809,21.49,26.47
19790810,21.49,26.49
19790811,21.49,26.50
19790812,21.49,26.52
19790813,21.51,26.53
19790814,21.55,26.55
19790815,21.57,26.56
19790816,21.88,26.58
19790817,21.88,26.60
19790818,21.88,26.62
19790819,22.28,26.63
19790820,22.33,26.65
19790821,22.35,26.67
19790822,22.35,26.69
19790823,22.35,26.71
19790824,22.35,26.73
19790825,22.35,26.76
19790826,22.35,26.78
19790827,22.35,26.81
19790828,22.35,26.83
19790829,22.35,26.86
19790830,22.35,26.88
19790831,22.35,26.91
19790901,22.51,26.94
19790902,23.11,26.97
19790903,23.82,27.00
19790904,24.39,27.04
19790905,24.42,27.08
19790906,24.55,27.13
19790907,24.55,27.17
19790908,24.95,27.21
19790909,25.16,27.25
19790910,25.16,27.30
19790911,25.16,27.34
19790912,25.16,27.39
19790913,25.16,27.44
19790914,25.16,27.49
19790915,25.16,27.54
19790916,25.16,27.59
19790917,25.16,27.65
19790918,25.16,27.71
19790919,25.16,27.78
19790920,25.16,27.84
19790921,25.16,27.90
19790922,25.16,27.97
19790923,25.16,28.04
19790924,25.16,28.10
19790925,25.16,28.17
19790926,25.16,28.24
19790927,25.16,28.32
19790928,25.18,28.40
19790929,25.18,28.48
19790930,25.18,28.57
19791001,25.18,28.66
19791002,25.18,28.76
19791003,25.18,28.85
19791004,25.18,28.94
19791005,25.18,29.04
19791006,25.18,29.14
19791007,25.18,29.24
19791008,25.18,29.35
19791009,25.18,29.46
19791010,25.18,29.57
19791011,25.18,29.68
19791012,25.18,29.80
19791013,25.18,29.92
19791014,25.24,30.05
19791015,25.28,30.18
19791016,25.28,30.31
19791017,25.28,30.44
19791018,25.56,30.59
19791019,27.24,30.73
19791020,28.80,30.88
19791021,29.13,31.03
19791022,29.43,31.19
19791023,29.65,31.35
19791024,29.78,31.52
19791025,30.25,31.70
19791026,30.64,31.87
19791027,31.32,32.04
19791028,31.62,32.22
19791029,31.62,32.40
19791030,31.79,32.58
19791031,31.96,32.76
19791101,31.96,32.94
19791102,31.96,33.13
19791103,32.56,33.32
19791104,33.56,33.51
19791105,33.95,33.72
19791106,33.95,33.93
19791107,33.95,34.14
19791108,33.95,34.37
19791109,33.95,34.59
19791110,33.95,34.82
19791111,33.95,35.06
19791112,33.95,35.30
19791113,33.95,35.54
19791114,33.95,35.78
19791115,33.95,36.02
19791116,34.25,36.26
19791117,34.43,36.50
19791118,35.31,36.75
19791119,35.36,36.99
19791120,35.37,37.24
19791121,35.37,37.49
19791122,35.58,37.73
19791123,36.36,37.97
19791124,36.70,38.22
19791125,37.12,38.46
19791126,37.14,38.71
19791127,37.14,38.97
19791128,37.14,39.22
19791129,37.16,39.48
19791130,37.28,39.74
19791201,37.28,40.00
19791202,39.13,40.26
19791203,39.56,40.52
19791204,40.71,40.78
19791205,40.79,41.02
19791206,40.79,41.27
19791207,40.79,41.53
19791208,40.80,41.78
19791209,40.80,42.02
19791210,41.20,42.26
19791211,41.20,42.49
19791212,41.26,42.73
19791213,41.28,42.96
19791214,41.28,43.20
19791215,41.28,43.44
19791216,41.28,43.68
19791217,41.40,43.92
19791218,42.18,44.15
19791219,42.28,44.39
19791220,42.42,44.64
19791221,42.82,44.88
19791222,43.05,45.12
19791223,43.29,45.35
19791224,43.81,45.59
19791225,43.81,45.82
19791226,43.81,46.06
19791227,43.81,46.29
19791228,43.81,46.52
19791229,43.91,46.74
19791230,44.03,46.97
19791231,44.31,47.20
19800101,0.33,0.22
19800102,0.33,0.44
19800103,0.57,0.67
19800104,0.64,0.90
19800105,1.74,1.13
19800106,1.74,1.35
19800107,1.74,1.59
19800108,1.92,1.81
19800109,3.25,2.04
19800110,3.85,2.27
19800111,3.96,2.50
19800112,5.14,2.72
19800113,6.23,2.94
19800114,7.09,3.16
19800115,7.81,3.37
19800116,8.12,3.59
19800117,8.40,3.81
19800118,8.40,4.02
19800119,8.40,4.23
19800120,8.40,4.45
19800121,8.40,4.66
19800122,8.40,4.87
19800123,8.40,5.08
19800124,8.40,5.29
19800125,8.40,5.50
19800126,8.44,5.71
19800127,8.44,5.92
19800128,8.44,6.12
19800129,8.44,6.31
19800130,8.44,6.51
19800131,8.44,6.70
19800201,9.11,6.89
19800202,9.74,7.07
19800203,10.36,7.24
19800204,10.36,7.42
19800205,10.36,7.60
19800206,10.78,7.78
19800207,10.80,7.96
19800208,10.80,8.14
19800209,10.80,8.31
19800210,10.80,8.50
19800211,10.80,8.68
19800212,10.80,8.85
19800213,10.80,9.03
19800214,10.80,9.20
19800215,10.89,9.37
19800216,10.93,9.55
19800217,11.08,9.72
19800218,11.53,9.90
19800219,11.64,10.08
19800220,11.73,10.26
19800221,11.76,10.43
19800222,11.81,10.60
19800223,11.86,10.77
19800224,11.96,10.94
19800225,11.99,11.11
19800226,12.53,11.29
19800227,12.65,11.46
19800228,12.92,11.64
19800229,12.94,11.64
19800301,12.94,11.83
19800302,12.94,12.02
19800303,12.96,12.21
19800304,13.09,12.40
19800305,13.32,12.58
19800306,13.58,12.76
19800307,13.58,12.94
19800308,13.64,13.12
19800309,13.64,13.31
19800310,13.64,13.49
19800311,14.14,13.66
19800312,14.24,13.84
19800313,14.59,14.02
19800314,15.89,14.20
19800315,16.12,14.38
19800316,16.30,14.56
19800317,16.36,14.73
19800318,16.62,14.91
19800319,16.64,15.08
19800320,16.78,15.25
19800321,16.93,15.41
19800322,16.93,15.58
19800323,16.93,15.75
19800324,16.93,15.91
19800325,16.93,16.08
19800326,17.04,16.25
19800327,17.18,16.42
19800328,17.18,16.60
19800329,17.18,16.76
19800330,17.26,16.93
19800331,17.43,17.09
19800401,17.50,17.25
19800402,17.50,17.42
19800403,17.50,17.58
19800404,17.53,17.74
19800405,17.84,17.90
19800406,18.60,18.06
19800407,18.88,18.21
19800408,18.89,18.36
19800409,19.20,18.51
19800410,19.77,18.66
19800411,19.77,18.81
19800412,19.77,18.96
19800413,19.77,19.10
19800414,19.92,19.24
19800415,20.03,19.38
19800416,20.03,19.52
19800417,20.03,19.66
19800418,20.03,19.79
19800419,20.13,19.93
19800420,20.61,20.06
19800421,21.10,20.20
19800422,21.10,20.33
19800423,21.10,20.45
19800424,21.16,20.57
19800425,21.16,20.69
19800426,21.16,20.80
19800427,21.16,20.92
19800428,21.16,21.03
19800429,21.16,21.14
19800430,21.16,21.24
19800501,21.16,21.34
19800502,21.16,21.43
19800503,21.16,21.53
19800504,21.16,21.63
19800505,21.16,21.73
19800506,21.16,21.83
19800507,21.16,21.93
19800508,21.16,22.04
19800509,21.68,22.13
19800510,21.73,22.23
19800511,21.74,22.32
19800512,21.74,22.42
19800513,21.74,22.51
19800514,21.78,22.60
19800515,21.83,22.69
19800516,21.87,22.78
19800517,21.87,22.88
19800518,21.87,22.96
19800519,21.87,23.05
19800520,21.87,23.14
19800521,21.90,23.23
19800522,22.13,23.32
19800523,22.22,23.41
19800524,22.22,23.50
19800525,22.32,23.59
19800526,22.33,23.68
19800527,22.52,23.77
19800528,22.52,23.86
19800529,22.52,23.95
19800530,22.52,24.03
19800531,22.52,24.12
19800601,22.70,24.21
19800602,22.74,24.30
19800603,22.78,24.38
19800604,22.80,24.46
19800605,22.80,24.54
19800606,22.83,24.62
19800607,22.91,24.69
19800608,23.10,24.76
19800609,23.10,24.84
19800610,23.10,24.91
19800611,23.10,24.98
19800612,23.10,25.05
19800613,23.42,25.12
19800614,23.88,25.18
19800615,23.88,25.25
19800616,23.88,25.32
19800617,23.88,25.38
19800618,23.88,25.44
19800619,23.88,25.50
19800620,23.88,25.55
19800621,23.88,25.61
19800622,23.88,25.65
19800623,23.88,25.70
19800624,23.89,25.74
19800625,24.12,25.78
19800626,24.31,25.82
19800627,24.31,25.86
19800628,24.31,25.89
19800629,24.31,25.93
19800630,24.31,25.96
19800701,24.31,25.98
19800702,24.31,26.01
19800703,24.31,26.03
19800704,24.53,26.05
19800705,24.54,26.07
19800706,24.54,26.09
19800707,24.54,26.11
19800708,24.54,26.13
19800709,24.54,26.15
19800710,24.54,26.17
19800711,24.54,26.18
19800712,24.54,26.20
19800713,24.54,26.21
19800714,24.54,26.22
19800715,24.54,26.23
19800716,24.54,26.24
19800717,24.54,26.25
19800718,24.54,26.26
19800719,24.54,26.27
19800720,24.54,26.28
19800721,24.54,26.29
19800722,24.54,26.30
19800723,24.54,26.31
19800724,24.54,26.32
19800725,24.54,26.33
19800726,24.54,26.34
19800727,24.54,26.34
19800728,24.54,26.35
19800729,24.54,26.36
19800730,24.54,26.37
19800731,24.54,26.38
19800801,24.54,26.39
19800802,24.54,26.40
19800803,24.54,26.41
19800804,24.54,26.42
19800805,24.54,26.43
19800806,24.54,26.44
19800807,24.54,26.45
19800808,24.54,26.46
19800809,24.54,26.47
19800810,24.54,26.49
19800811,24.54,26.50
19800812,24.54,26.52
19800813,24.54,26.53
19800814,24.54,26.55
19800815,24.54,26.56
19800816,24.54,26.58
19800817,24.54,26.60
19800818,24.54,26.62
19800819,24.54,26.63
19800820,24.54,26.65
19800821,24.54,26.67
19800822,24.54,26.69
19800823,24.54,26.71
19800824,24.54,26.73
19800825,24.54,26.76
19800826,24.54,26.78
19800827,24.59,26.81
19800828,24.64,26.83
19800829,24.64,26.86
19800830,24.64,26.88
19800831,24.80,26.91
19800901,24.80,26.94
19800902,25.36,26.97
19800903,25.36,27.00
19800904,25.36,27.04
19800905,25.36,27.08
19800906,25.36,27.13
19800907,25.39,27.17
19800908,25.39,27.21
19800909,25.39,27.25
19800910,25.39,27.30
19800911,25.39,27.34
19800912,25.48,27.39
19800913,25.48,27.44
19800914,25.58,27.49
19800915,25.58,27.54
19800916,25.58,27.59
19800917,25.58,27.65
19800918,25.84,27.71
19800919,25.94,27.78
19800920,26.12,27.84
19800921,26.42,27.90
19800922,26.42,27.97
19800923,26.42,28.04
19800924,26.42,28.10
19800925,26.42,28.17
19800926,26.42,28.24
19800927,26.42,28.32
19800928,26.42,28.40
19800929,26.45,28.48
19800930,26.47,28.57
19801001,26.47,28.66
19801002,26.47,28.76
19801003,26.47,28.85
19801004,26.47,28.94
19801005,26.47,29.04
19801006,26.47,29.14
19801007,26.47,29.24
19801008,26.47,29.35
19801009,26.47,29.46
19801010,26.47,29.57
19801011,26.47,29.68
19801012,26.82,29.80
19801013,26.99,29.92
19801014,27.16,30.05
19801015,27.18,30.18
19801016,27.18,30.31
19801017,27.18,30.44
19801018,27.18,30.59
19801019,27.18,30.73
19801020,27.18,30.88
19801021,27.18,31.03
19801022,27.18,31.19
19801023,27.18,31.35
19801024,27.18,31.52
19801025,27.43,31.70
19801026,27.66,31.87
19801027,27.86,32.04
19801028,27.86,32.22
19801029,27.86,32.40
19801030,27.86,32.58
19801031,27.89,32.76
19801101,28.21,32.94
19801102,28.43,33.13
19801103,28.53,33.32
19801104,28.54,33.51
19801105,28.54,33.72
19801106,29.05,33.93
19801107,30.13,34.14
19801108,30.53,34.37
19801109,30.94,34.59
19801110,30.97,34.82
19801111,30.98,35.06
19801112,30.98,35.30
19801113,30.98,35.54
19801114,31.10,35.78
19801115,31.12,36.02
19801116,31.12,36.26
19801117,31.15,36.50
19801118,31.25,36.75
19801119,31.25,36.99
19801120,31.27,37.24
19801121,31.38,37.49
19801122,32.61,37.73
19801123,32.74,37.97
19801124,32.86,38.22
19801125,33.01,38.46
19801126,33.03,38.71
19801127,33.03,38.97
19801128,33.45,39.22
19801129,33.86,39.48
19801130,34.00,39.74
19801201,34.06,40.00
19801202,35.19,40.26
19801203,36.97,40.52
19801204,38.80,40.78
19801205,39.13,41.02
19801206,39.28,41.27
19801207,39.28,41.53
19801208,39.28,41.78
19801209,39.28,42.02
19801210,39.28,42.26
19801211,39.28,42.49
19801212,39.31,42.73
19801213,39.31,42.96
19801214,39.31,43.20
19801215,39.31,43.44
19801216,39.31,43.68
19801217,39.31,43.92
19801218,39.34,44.15
19801219,39.37,44.39
19801220,39.65,44.64
19801221,40.37,44.88
19801222,40.91,45.12
19801223,41.12,45.35
19801224,41.58,45.59
19801225,43.26,45.82
19801226,44.40,46.06
19801227,44.91,46.29
19801228,44.93,46.52
19801229,44.93,46.74
19801230,45.27,46.97
19801231,45.27,47.20
19810101,0.00,0.22
19810102,0.00,0.44
19810103,0.00,0.67
19810104,0.01,0.90
19810105,0.01,1.13
19810106,0.01,1.35
19810107,0.01,1.59
19810108,0.01,1.81
19810109,0.11,2.04
19810110,0.11,2.27
19810111,0.11,2.50
19810112,0.11,2.72
19810113,0.11,2.94
19810114,0.11,3.16
19810115,0.11,3.37
19810116,0.11,3.59
19810117,0.17,3.81
19810118,0.18,4.02
19810119,0.18,4.23
19810120,0.18,4.45
19810121,0.38,4.66
19810122,0.53,4.87
19810123,0.72,5.08
19810124,0.96,5.29
19810125,1.21,5.50
19810126,1.23,5.71
19810127,1.29,5.92
19810128,1.67,6.12
19810129,1.70,6.31
19810130,1.70,6.51
19810131,1.70,6.70
19810201,1.70,6.89
19810202,1.70,7.07
19810203,1.70,7.24
19810204,1.70,7.42
19810205,1.73,7.60
19810206,1.73,7.78
19810207,1.73,7.96
19810208,1.73,8.14
19810209,1.73,8.31
19810210,1.75,8.50
19810211,1.89,8.68
19810212,2.06,8.85
19810213,2.31,9.03
19810214,2.92,9.20
19810215,3.14,9.37
19810216,3.51,9.55
19810217,3.53,9.72
19810218,3.56,9.90
19810219,4.23,10.08
19810220,4.26,10.26
19810221,4.26,10.43
19810222,4.26,10.60
19810223,4.26,10.77
19810224,4.67,10.94
19810225,4.75,11.11
19810226,4.77,11.29
19810227,4.94,11.46
19810228,4.94,11.64
19810301,4.94,11.83
19810302,4.94,12.02
19810303,4.96,12.21
19810304,6.14,12.40
19810305,6.19,12.58
19810306,6.19,12.76
19810307,6.25,12.94
19810308,6.26,13.12
19810309,6.26,13.31
19810310,6.26,13.49
19810311,6.26,13.66
19810312,6.26,13.84
19810313,6.26,14.02
19810314,6.26,14.20
19810315,6.41,14.38
19810316,6.69,14.56
19810317,6.70,14.73
19810318,6.70,14.91
19810319,6.70,15.08
19810320,6.73,15.25
19810321,6.73,15.41
19810322,6.88,15.58
19810323,7.10,15.75
19810324,7.11,15.91
19810325,7.52,16.08
19810326,7.83,16.25
19810327,7.96,16.42
19810328,7.96,16.60
19810329,8.15,16.76
19810330,8.37,16.93
19810331,8.60,17.09
19810401,9.26,17.25
19810402,9.26,17.42
19810403,9.34,17.58
19810404,9.34,17.74
19810405,9.53,17.90
19810406,9.53,18.06
19810407,9.68,18.21
19810408,9.92,18.36
19810409,10.29,18.51
19810410,10.40,18.66
19810411,10.93,18.81
19810412,11.49,18.96
19810413,11.49,19.10
19810414,11.49,19.24
19810415,11.49,19.38
19810416,11.62,19.52
19810417,11.62,19.66
19810418,11.62,19.79
19810419,11.62,19.93
19810420,11.62,20.06
19810421,11.75,20.20
19810422,11.83,20.33
19810423,11.86,20.45
19810424,12.23,20.57
19810425,12.23,20.69
19810426,12.23,20.80
19810427,12.23,20.92
19810428,12.47,21.03
19810429,12.47,21.14
19810430,12.47,21.24
19810501,12.47,21.34
19810502,12.47,21.43
19810503,12.48,21.53
19810504,12.49,21.63
19810505,12.87,21.73
19810506,13.02,21.83
19810507,13.20,21.93
19810508,13.20,22.04
19810509,13.23,22.13
19810510,13.23,22.23
19810511,13.23,22.32
19810512,13.23,22.42
19810513,13.23,22.51
19810514,13.23,22.60
19810515,13.52,22.69
19810516,13.62,22.78
19810517,13.72,22.88
19810518,13.91,22.96
19810519,14.19,23.05
19810520,14.19,23.14
19810521,14.19,23.23
19810522,14.21,23.32
19810523,14.21,23.41
19810524,14.54,23.50
19810525,15.09,23.59
19810526,15.15,23.68
19810527,15.15,23.77
19810528,15.15,23.86
19810529,15.15,23.95
19810530,15.17,24.03
19810531,15.17,24.12
19810601,15.17,24.21
19810602,15.18,24.30
19810603,15.18,24.38
19810604,15.43,24.46
19810605,15.46,24.54
19810606,15.85,24.62
19810607,16.33,24.69
19810608,17.23,24.76
19810609,17.64,24.84
19810610,17.70,24.91
19810611,17.89,24.98
19810612,17.93,25.05
19810613,18.49,25.12
19810614,18.58,25.18
19810615,18.58,25.25
19810616,19.08,25.32
19810617,19.26,25.38
19810618,19.26,25.44
19810619,19.51,25.50
19810620,19.59,25.55
19810621,19.59,25.61
19810622,19.60,25.65
19810623,19.63,25.70
19810624,19.63,25.74
19810625,19.63,25.78
19810626,19.63,25.82
19810627,19.63,25.86
19810628,19.63,25.89
19810629,19.63,25.93
19810630,19.63,25.96
19810701,19.63,25.98
19810702,19.63,26.01
19810703,19.63,26.03
19810704,19.63,26.05
19810705,19.63,26.07
19810706,19.63,26.09
19810707,19.66,26.11
19810708,19.66,26.13
19810709,19.66,26.15
19810710,19.66,26.17
19810711,19.66,26.18
19810712,19.66,26.20
19810713,19.68,26.21
19810714,19.68,26.22
19810715,19.68,26.23
19810716,19.68,26.24
